"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2019-05-21","89.3",-1.70537019982975,7.02264915012557,"Justin Verlander",456078,434378,"strikeout","swinging_strike",,,,,9,"Welington Castillo strikes out swinging.  ","R","R","R","HOU","CWS","S",2,"null",2,2,2019,0.247940344112136,0.795012008767545,0.562680733035001,1.45086914734303,"null","null","null",2,4,"Top","null","null",,,"455139",,"190522_010914",5.06363829358933,-129.852245304232,-9.40460108018093,1.83250754844517,25.2912551350771,-21.5037516317732,3.1505221605129563,1.4129980286075963,"null","null","null",89.6,"2607",6.3,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.1499949697741,"null","null","0.00",1,0,0,"null",24,"5","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2019-05-21","89.2",-1.68388362316178,6.98939587928877,"Justin Verlander",456078,434378,"null","ball",,,,,14,"null","R","R","R","HOU","CWS","B","null","null",1,2,2019,0.0354093968446723,0.68147615996286,0.783177647741487,0.374985186064617,"null","null","null",2,4,"Top","null","null",,,"455139",,"190522_010848",5.94487237756763,-129.440851269244,-11.5955564915219,-0.701001254178977,23.9010217340954,-22.6031761839895,3.1468560893905035,1.3437878399335048,"null","null","null",88.9,"2714",6,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.483812783886,"null","null","null","null","null","null","null",24,"4","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2019-05-21","88.1",-1.90788480115518,6.95734590734571,"Justin Verlander",456078,434378,"null","foul",,,,,5,"null","R","R","R","HOU","CWS","S","null","null",1,1,2019,0.572792385410421,0.761740054425058,0.228495171096745,2.25840941814854,"null","null","null",2,4,"Top","null","null",,,"455139",,"190522_010752",3.97698945259601,-128.047474378269,-6.78144344639759,5.39403975766957,24.8691292636455,-22.8943338560296,3.1150830525562156,1.3852932376465432,"178","null","null",87.1,"2599",5.6,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.8937625079707,"null","null","null","null","null","null","null",24,"3","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2019-05-21","87.1",-1.72546198177174,6.97003063468443,"Justin Verlander",456078,434378,"null","ball",,,,,14,"null","R","R","R","HOU","CWS","B","null","null",0,1,2019,0.495229406878015,0.686882652652005,0.675818854758713,1.21788358833859,"null","null","null",2,4,"Top","null","null",,,"455139",,"190522_010731",4.70829284646036,-126.467849702106,-8.90366968434911,4.31376778621224,24.0484564563044,-23.4904504474413,3.1322570040221223,1.4006876513708946,"null","null","null",86.1,"2573",5.6,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.8641127893003,"null","null","null","null","null","null","null",24,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-05-21","93.6",-1.66346612156766,6.99403678584441,"Justin Verlander",456078,434378,"null","called_strike",,,,,6,"null","R","R","R","HOU","CWS","S","null","null",0,0,2019,-0.714946013612362,1.82515977462306,0.631781382269184,2.49571046192141,"null","null","null",2,4,"Top","null","null",,,"455139",,"190522_010713",7.54593225970231,-135.811315642937,-9.91836456025838,-10.627695526294,30.9299091097832,-7.37858551668873,3.1483472314540606,1.4191856266892557,"null","null","null",93.8,"2611",6.6,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",53.8539703473675,"null","null","null","null","null","null","null",24,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-05-21","94.1",-1.70450099466742,7.07573168686321,"Justin Verlander",547989,434378,"field_out","hit_into_play",,,,,1,"Jose Abreu pops out to first baseman Yuli Gurriel in foul territory.  ","R","R","R","HOU","CWS","X",3,"popup",0,0,2019,-0.643061715834469,1.56870381922064,-0.387180211542157,3.30339285130076,"null","null","null",1,4,"Top","172.80","174.06",,,"455139",,"190522_010627",4.76842733731622,-136.673655959979,-7.39988483482267,-8.97218379148954,30.0456994266421,-11.4565769210342,3.366373365169615,1.6027655869283848,"null","80.0","69.0",93.2,"2457",5.9,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.637715558024,"0.002","0.000","0.00",1,0,0,3,23,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2019-05-21","79.6",-1.92716259605835,6.87048713310665,"Justin Verlander",660162,434378,"strikeout","swinging_strike",,,,,5,"Yoan Moncada strikes out swinging.  ","R","L","R","HOU","CWS","S",2,"null",1,2,2019,0.728209145918325,-0.951670062524235,-0.266778593276659,1.88217440102828,"null","null","null",0,4,"Top","null","null",,,"455139",,"190522_010554",2.2836112841848,-115.856336256365,-2.40277156801339,5.97341770707425,22.6425876447512,-40.3461173963021,2.9613992182705644,1.2391353887065577,"null","null","null",78.8,"2756",5.8,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.6605612243817,"null","null","0.00",1,0,0,"null",22,"5","Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CU","2019-05-21","80.6",-1.9122008784331,6.86054458037613,"Justin Verlander",660162,434378,"null","ball",,,,,14,"null","R","L","R","HOU","CWS","B","null","null",0,2,2019,0.636987231410407,-1.01130788891038,0.730657388355315,0.387212755564816,"null","null","null",0,4,"Top","null","null",,,"455139",,"190522_010530",4.63122965612591,-117.045416454137,-5.7004722387714,4.76993694183543,23.6516706699619,-40.3430286153369,2.974855767791908,1.2283393022120137,"null","null","null",79.4,"2998",5.8,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.7386563013985,"null","null","null","null","null","null","null",22,"4","Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2019-05-21","94.7",-1.82567183206452,7.09231485851412,"Justin Verlander",660162,434378,"null","foul",,,,,11,"null","R","L","R","HOU","CWS","S","null","null",0,2,2019,-0.8495032272609,1.79878244156615,-0.918479789294326,3.10840504249656,"null","null","null",0,4,"Top","null","null",,,"455139",,"190522_010511",4.10688443310415,-137.424491614377,-8.36675976673731,-11.3093404728709,32.0068436649144,-8.5843924912558,2.963949852846511,1.38492156133875,"266","null","null",92.6,"2642",5.3,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",55.1687640231946,"null","null","null","null","null","null","null",22,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2019-05-21","88.4",-1.73722636936798,7.00748689397496,"Justin Verlander",660162,434378,"null","swinging_strike",,,,,14,"null","R","L","R","HOU","CWS","S","null","null",0,1,2019,0.34705328722355,0.709351793326751,1.35008836226069,1.36901192232501,"null","null","null",0,4,"Top","null","null",,,"455139",,"190522_010448",6.76496659347352,-128.306237837765,-9.03000843267248,2.36722975754186,27.062031392093,-22.7463304806774,2.9877747683089453,1.2757488324239645,"null","null","null",87.8,"2603",6.1,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.3964582259889,"null","null","null","null","null","null","null",22,"2","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2019-05-21","87.7",-1.73041825843656,7.00867364029221,"Justin Verlander",660162,434378,"null","swinging_strike",,,,,14,"null","R","L","R","HOU","CWS","S","null","null",0,0,2019,0.480662517619855,0.702671489299399,1.02639585417048,0.952228416405424,"null","null","null",0,4,"Top","null","null",,,"455139",,"190522_010429",5.65295633134004,-127.278998778119,-9.90246143776014,4.08268047679914,25.3512974147997,-22.802649412014,3.192856008238053,1.413317476777685,"null","null","null",87.4,"2734",6.2,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.291673760404,"null","null","null","null","null","null","null",22,"1","Slider",0,0,0,0,0,0,0,0,"Strategic","Standard"
"SL","2019-05-21","88.5",-1.6367520452639,7.00226509971898,"Justin Verlander",544725,434378,"strikeout","swinging_strike",,,,,14,"Leury Garcia strikes out swinging.  ","R","L","R","HOU","CWS","S",2,"null",0,2,2019,0.372884414320785,0.775431036173866,1.2195238385995,1.19153536853951,"null","null","null",2,3,"Top","null","null",,,"455139",,"190522_004949",6.16431572645047,-128.495712982947,-9.69318957652766,3.00251784672688,23.5347595902672,-22.0073012541361,3.116155955505043,1.5087078925725308,"null","null","null",88.4,"2752",6.1,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.3828022310418,"null","null","0.00",1,0,0,"null",17,"3","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2019-05-21","87.7",-1.73373522099328,7.00846632958588,"Justin Verlander",544725,434378,"null","foul",,,,,12,"null","R","L","R","HOU","CWS","S","null","null",0,1,2019,0.300381404874714,0.670882806903749,1.03770779012526,2.47711087479471,"null","null","null",2,3,"Top","null","null",,,"455139",,"190522_004927",6.0300229761388,-127.4861235855,-6.15441511221955,2.07446390452352,24.4095946847712,-24.0101969050027,3.0947586846094453,1.3886750862971695,"5","null","null",87.1,"2636",5.8,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.7006540392492,"null","null","null","null","null","null","null",17,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-05-21","93.6",-1.63697947186165,7.12165433788991,"Justin Verlander",544725,434378,"null","foul",,,,,11,"null","R","L","R","HOU","CWS","S","null","null",0,0,2019,-1.02306967847958,1.9646927768689,-0.590128517776569,3.32188484128017,"null","null","null",2,3,"Top","null","null",,,"455139",,"190522_004905",4.83542173959478,-135.797757236578,-8.08942700226063,-13.4454319862312,33.0562587957764,-6.92107455036722,3.123180910985134,1.4158757429385531,"110","null","null",91.9,"2613",5.7,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.8105069219486,"null","null","null","null","null","null","null",17,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-05-21","95.7",-1.62758323006852,7.01785408576291,"Justin Verlander",570560,434378,"strikeout","swinging_strike",,,,,11,"Yolmer Sanchez strikes out swinging.  ","R","L","R","HOU","CWS","S",2,"null",1,2,2019,-0.934685045793704,1.82901229107531,-0.227263059984052,3.7431524537447,"null","null","null",1,3,"Top","null","null",,,"455139",,"190522_004829",5.82575338063379,-139.131783968611,-7.13405884796529,-13.5186137219978,33.5653035070954,-6.97419649024698,3.11830467013268,1.483477979909317,"null","null","null",95.6,"2563",6.5,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.0386671958062,"null","null","0.00",1,0,0,"null",16,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2019-05-21","94.2",-1.80346142334449,7.0911886015266,"Justin Verlander",570560,434378,"null","ball",,,,,13,"null","R","L","R","HOU","CWS","B","null","null",0,2,2019,-1.02090553938378,1.85572780413295,-1.35346754037395,1.95761843457579,"null","null","null",1,3,"Top","null","null",,,"455139",,"190522_004809",3.31238688348711,-136.534125315173,-11.3513057771153,-13.1439444071888,32.2559356990229,-7.29588606578972,3.0807410147789867,1.4437569581837266,"null","null","null",92.4,"2703",5.6,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.9284544855585,"null","null","null","null","null","null","null",16,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2019-05-21","94.4",-1.72652181939551,7.04115862319019,"Justin Verlander",570560,434378,"null","swinging_strike",,,,,11,"null","R","L","R","HOU","CWS","S","null","null",0,1,2019,-0.854596769967247,1.81735323452396,-0.0142403930990304,3.33672604422392,"null","null","null",1,3,"Top","null","null",,,"455139",,"190522_004749",6.30498172996152,-137.128863626604,-7.86629507595302,-12.1086300865161,31.8358489728664,-7.94981415179098,3.1542563218617232,1.5068798965801946,"null","null","null",93.7,"2521",6.1,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.4034704196611,"null","null","null","null","null","null","null",16,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-05-21","93.3",-1.7856853433499,7.15558399555881,"Justin Verlander",570560,434378,"null","swinging_strike",,,,,4,"null","R","L","R","HOU","CWS","S","null","null",0,0,2019,-0.933897091057625,1.80485923823306,-0.467163338210824,2.07956682855281,"null","null","null",1,3,"Top","null","null",,,"455139",,"190522_004732",5.27363681191749,-135.107812773008,-10.8476388715007,-12.2674572396344,30.8415062386865,-8.58721300300023,3.162808248584291,1.481520872592526,"null","null","null",91.4,"2572",5.5,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",55.0075851679736,"null","null","null","null","null","null","null",16,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"SL","2019-05-21","86.5",-1.7866123951527,7.06205634744214,"Justin Verlander",605508,434378,"strikeout","swinging_strike",,,,,3,"Charlie Tilson strikes out swinging.  ","R","L","R","HOU","CWS","S",2,"null",1,2,2019,0.462202346166714,0.452053439649453,0.452218403745519,2.78142512220007,"null","null","null",0,3,"Top","null","null",,,"455139",,"190522_004657",4.38371702873103,-125.919410313214,-4.92572515769751,4.05362408778511,23.5229552008915,-26.7058944733188,3.25315791542328,1.5947956853320377,"null","null","null",86.2,"2558",5.9,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.5736116219756,"null","null","0.00",1,0,0,"null",15,"4","Slider",0,0,0,0,0,0,0,0,"Standard","Strategic"
"SL","2019-05-21","86.3",-1.7683575927966,7.06387148469714,"Justin Verlander",605508,434378,"null","foul",,,,,6,"null","R","L","R","HOU","CWS","S","null","null",1,1,2019,0.157959168865638,0.584568481838287,0.727801929229405,2.29974786155755,"null","null","null",0,3,"Top","null","null",,,"455139",,"190522_004618",5.55083996762875,-125.428821305702,-6.23980455883953,0.645257458316441,22.4812484101612,-25.2083310016338,3.218208462017536,1.5938234326773397,"null","null","null",85.6,"2553",5.6,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.856617376712,"null","null","null","null","null","null","null",15,"3","Slider",0,0,0,0,0,0,0,0,"Strategic","Strategic"
"SL","2019-05-21","85.4",-1.92970625058055,7.06654822713992,"Justin Verlander",605508,434378,"null","ball",,,,,12,"null","R","L","R","HOU","CWS","B","null","null",0,1,2019,0.397710243068661,0.386687504841631,0.449809505848038,3.93143554173333,"null","null","null",0,3,"Top","null","null",,,"455139",,"190522_004602",4.76888550281062,-124.29312361133,-1.90259032441844,3.2117374160261,22.1318794033935,-28.1079215473255,3.350000000009068,1.5989456758018719,"null","null","null",84.9,"2671",5.7,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.8111100281326,"null","null","null","null","null","null","null",15,"2","Slider",0,0,0,0,0,0,0,0,"Strategic","Strategic"
"FF","2019-05-21","92.6",-1.62127637909442,7.21022878432076,"Justin Verlander",605508,434378,"null","called_strike",,,,,1,"null","R","L","R","HOU","CWS","S","null","null",0,0,2019,-0.910388682557326,1.84378989410131,-0.478500194469929,2.84585681046689,"null","null","null",0,3,"Top","null","null",,,"455139",,"190522_004543",4.78722051839196,-134.337478816256,-9.11257692603024,-11.8130506896318,28.7524042307775,-8.61874461807157,3.255013508980589,1.565429741598443,"null","null","null",91.4,"2581",5.7,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.7908159453753,"null","null","null","null","null","null","null",15,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2019-05-21","95.7",-1.51221140388256,7.11722963917601,"Justin Verlander",641313,434378,"field_out","hit_into_play",,,,,6,"Tim Anderson lines out to right fielder Josh Reddick.  ","R","R","R","HOU","CWS","X",9,"line_drive",2,1,2019,-0.859763050869356,1.73093172573073,0.828823092647602,2.59659526729216,"null","null",475174,2,2,"Top","205.36","102.07",,,"455139",,"190522_003309",7.94601535521464,-138.685611526911,-9.90170328306074,-12.673254901274,32.600336415115,-8.35300601247859,3.1555942119094667,1.4565486659631048,"286","97.4","16.6",94.1,"2597",5.7,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.7996551501157,"0.475","0.493","0.00",1,0,0,4,10,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FF","2019-05-21","94.8",-1.39108869922151,7.16720710005186,"Justin Verlander",641313,434378,"null","foul",,,,,12,"null","R","R","R","HOU","CWS","S","null","null",2,0,2019,-0.926489400722308,1.8946356517243,0.0907092156221576,3.28019257781548,"null","null",475174,2,2,"Top","null","null",,,"455139",,"190522_003234",5.89803107088868,-137.493381615589,-8.54078989451439,-13.0408749564731,34.6390702480485,-6.64719368417877,3.0516468511595463,1.4193752045457586,"7","null","null",93.8,"2659",6.2,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.3309812450108,"null","null","null","null","null","null","null",10,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FF","2019-05-21","95.7",-1.35492936385265,7.09614174516974,"Justin Verlander",641313,434378,"null","ball",,,,,12,"null","R","R","R","HOU","CWS","B","null","null",1,0,2019,-0.872535123090591,1.79062427916303,0.6058960955525,4.05223998641828,"null","null",475174,2,2,"Top","null","null",,,"455139",,"190522_003207",7.09231342240844,-138.993350711315,-6.30491186354496,-12.9087897313663,35.2188135994606,-8.02811821989058,3.1547257042485626,1.4735551566840925,"null","null","null",94.7,"2653",6.1,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.36786151751,"null","null","null","null","null","null","null",10,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic"
